GeoName,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Nebraska,"    Motor vehicles, bodies and trailers, and parts manufacturing",Millions of current dollars,335.6,342.7,360.7,476.7,443.9,468,473.4,474.4,431.8,425.2,411.2,330.4,197.4,410.6,557.5,573.2,531.4,550.8,594.3,547,538.9,715.2,717.9,705.7,(NA)
Nebraska,    Other transportation equipment manufacturing,Millions of current dollars,72.9,80.1,104.5,81.9,118.3,98.5,81.5,93.1,116.3,112.8,122.6,121.9,109.8,111.9,118.2,119.5,100.5,88.6,104.4,107.2,114.4,126.8,132.5,121,(NA)
Nebraska,    Furniture and related product manufacturing,Millions of current dollars,172.5,209.6,189.4,193.4,203.9,212.2,208.7,234,224.6,221.3,239.3,132.8,126.2,142.5,141.5,93.2,84.2,90.3,96.3,126.5,95.8,97.4,103.5,102.8,(NA)
Nebraska,    Miscellaneous manufacturing,Millions of current dollars,647.9,613.5,630.3,651.4,640.8,698.3,789.8,798.9,590.6,699.9,894.7,1086.1,1189.4,1143.9,1296.3,1289.8,1216.3,1178.8,1137.6,1267.6,1389.8,1376.9,1387.8,1537.1,(NA)
Nebraska,   Nondurable goods manufacturing,Millions of current dollars,3304.2,3275.2,3537.3,3750.9,4050.3,3627,3715.6,3477.7,3896.6,4937,4510.2,5283.8,6308.1,6455.9,6547.8,6951.9,6882.9,7245.1,7073.3,7092.9,6697.3,7921,8539.3,9163,10904.4
Nebraska,    Food and beverage and tobacco product manufacturing,Millions of current dollars,1823.4,1625,1817.5,2144.9,2465.5,2155.8,2174.3,2040.7,2412.4,2940.8,2505.1,3375.2,3920.3,3635.5,3121.1,3307.1,3228,3466.1,3879.5,4038.7,3935.6,4824.2,5135.3,5703.5,(NA)
Nebraska,    Textile mills and textile product mills,Millions of current dollars,25.2,27.1,30.4,33.4,33,34.9,26.6,31.5,26.4,31.4,32.8,33.8,35.5,35.3,29.7,34.6,33.1,37.4,42.5,51.1,67.8,57.5,38.2,38.5,(NA)
Nebraska,"    Apparel, leather, and allied product manufacturing",Millions of current dollars,42,32.5,29.2,45.5,43.7,17.2,15.3,14.9,15.1,14.8,10.9,14.1,13.6,17.5,46,47.1,50.4,47,47,50.4,57,64.5,61.2,74.3,(NA)
Nebraska,    Paper manufacturing,Millions of current dollars,107.4,126.4,122.2,155.6,123.8,118.3,112.9,127.4,124.2,126.1,133.4,120.8,136.7,167.5,155.9,128,127.5,144,149.8,132.2,125,151.4,157.8,136.8,(NA)
Nebraska,    Printing and related support activities,Millions of current dollars,230,234.9,225.2,263.5,266.6,274.7,260.6,256.9,308.5,321.9,298.9,294.8,267.7,275.4,251.9,255.8,256.2,239.4,239.2,231.3,256.9,157.9,184,184,(NA)
Nebraska,    Petroleum and coal products manufacturing,Millions of current dollars,2.5,2.4,1.9,2.2,1.5,1.6,3.1,2.5,3.1,4,8.7,11.5,5.6,3.6,10.4,7.6,9.7,11.6,11.3,5.7,7.8,15.7,13.1,8.4,(NA)
Nebraska,    Chemical manufacturing,Millions of current dollars,732.5,874.4,899,705.8,774.1,680,763.2,643.1,677.4,1154.9,1186.7,1150,1580.1,1954.3,2480.8,2686.1,2663.4,2753.6,2141.4,2078.7,1838.3,2257.3,2584.8,2678.8,(NA)
Nebraska,    Plastics and rubber products manufacturing,Millions of current dollars,341.3,352.5,412.1,399.8,342.2,344.5,359.6,360.6,329.4,343,333.7,283.4,348.6,366.7,451.8,485.6,514.7,546.1,562.6,504.8,408.8,392.6,364.9,338.7,(NA)
Nebraska,  Wholesale trade,Millions of current dollars,3208.7,3386.6,3469.2,3602.6,3619,3710.3,3777.3,4170.3,4427.9,4595.4,4813.4,5494.2,5548.1,5943.5,6073.2,6584.4,6898.9,7495.2,7762.4,7494.8,7375.2,7932.7,8274.6,8280,8797.3
Nebraska,  Retail trade,Millions of current dollars,3491,3722.1,3833.5,3972.2,4177.8,4271.4,4611.6,4779,4861.1,4890.4,4982.7,5091.9,5054.2,5148.6,5208,5524.1,5878.2,5841.9,6072,6239.1,6381.6,6393.7,6576.5,6856.1,7550.5
Nebraska,  Transportation and warehousing,Millions of current dollars,2932.1,3445.9,3601.4,3761.3,4038,3978.6,4429.6,4959.3,5447.5,5982.2,6092.4,6737.7,6158.2,6502.6,7812.5,7942.5,7843.2,9587.8,9625.9,9053.7,9433.7,9789.7,8867.1,8045.6,8816.6
Nebraska,   Air transportation,Millions of current dollars,84.1,85.9,79.6,78.1,55.8,52.9,60.8,75,97,87.6,98.1,100,111,126.9,152,153.3,134.8,141.1,169.5,161.8,180.3,184.7,204.1,35.4,(NA)
Nebraska,   Rail transportation,Millions of current dollars,1264.9,1524.1,1527.7,1586.3,1755.9,1661.7,1836.6,2111.1,2368.2,2880.5,3049.1,3600.1,3241.2,3322,3412.9,3828,3680.4,4001.2,3923,3519.2,3662.7,3803.1,3661.9,3225.2,(NA)
Nebraska,   Water transportation,Millions of current dollars,0.7,1.1,0.9,1.8,1.6,1.3,1.5,1.3,0.5,0.5,0.5,0.4,0.3,0.5,(L),(L),0.2,(L),(L),(L),0.1,0.1,0.2,0.1,(NA)
Nebraska,   Truck transportation,Millions of current dollars,1087.7,1284.6,1432.3,1537.8,1562.8,1666.9,1757.2,1845.6,1960.4,2008,1950.8,1930.9,1814.1,1888.6,2026.2,2137.1,2151.2,2268.5,2486.3,2443.8,2563.1,2724.3,2763.3,2726,(NA)
Nebraska,   Transit and ground passenger transportation,Millions of current dollars,43.1,46.4,46.8,42.8,46.1,47.6,51.6,56.9,59.4,64.6,62.5,69.1,71.1,82.4,82.7,84.7,91.6,88.3,89.8,90.2,92,93.6,96.7,59,(NA)
Nebraska,   Pipeline transportation,Millions of current dollars,101.4,128.2,131.5,99,222.9,109.4,193.4,266.3,281.5,273.8,290.2,319.7,226.1,381.5,1421.6,980.5,1025.4,2315.1,2127.5,1967.4,2071.8,2037.2,1100.8,987.3,(NA)
Nebraska,   Other transportation and support activities,Millions of current dollars,211.6,219.9,226.2,256.8,264.3,290.4,366.2,425.9,486.2,459.1,428.4,475,440.2,449.5,474,492.9,493,498.7,540.8,540,541.1,582.4,663.6,671.8,(NA)
Nebraska,   Warehousing and storage,Millions of current dollars,138.6,155.7,156.4,158.8,128.7,148.4,162.3,177.2,194.4,208,212.9,242.6,254.3,251.2,243.1,266.2,266.7,274.9,288.9,331.3,322.6,364.2,376.5,340.9,(NA)
Nebraska,  Information,Millions of current dollars,1924.1,1949.8,1856.7,1512.4,1784.4,2252.3,2512.7,2719.8,2652.7,2684.6,3108.3,2949.3,2847.1,2860.5,3030.9,2806,3073.9,3081.4,3371.5,3779,3801.7,3883.1,4106,4159.4,4304.6
Nebraska,   Publishing industries (except Internet),Millions of current dollars,290.6,301.2,346.1,284.6,307.1,374.3,413.4,498.4,549.9,511.7,596.7,610.3,535.3,535.2,587.5,621.7,684.8,668.6,652.8,845.4,856.1,906.6,1025.1,1153.1,(NA)
Nebraska,   Motion picture and sound recording industries,Millions of current dollars,33.1,53.3,69.4,45,74.2,77.2,77.2,57.7,35.7,32,39.6,37.7,39.6,41,37.5,39,43.9,47,45.6,37.8,44.9,39.9,36.8,24.1,(NA)
Nebraska,   Broadcasting (except Internet) and telecommunications,Millions of current dollars,911.5,853.8,879.8,910.4,918.7,869.5,960.6,1022,1075.2,1209.3,1416.3,1360.5,1371.5,1246.3,1216.4,1163.8,1277.5,1270.3,1426.2,1571.1,1627.1,1589,1468.9,1427.9,(NA)
Nebraska,"   Data processing, hosting, and other information services",Millions of current dollars,689,741.5,561.3,272.4,484.4,931.3,1061.6,1141.8,991.9,931.6,1055.8,940.9,900.7,1038,1189.5,981.5,1067.7,1095.5,1247,1324.7,1273.6,1347.6,1575.3,1554.4,(NA)
Nebraska,"  Finance, insurance, real estate, rental, and leasing",Millions of current dollars,8266.2,8822.3,9482.4,10637.8,11105.2,11290.8,12081.5,12647.3,14771,15599.8,17022.6,14314.2,15070.7,15629,16363.5,17956.6,18282.9,20602,22977.4,23483,26674,27117.7,28791.5,30561.3,31368
Nebraska,   Finance and insurance,Millions of current dollars,3527.1,3944.1,4126.7,4916.4,4808.2,4878.4,5560.4,5858.6,7435.3,8050.8,8868.8,6490.4,7050.2,7076.1,7174.1,8206.7,8033.8,10273.4,11694.4,11903.2,14736.2,14288.4,15407.2,17333.5,17670.8
Nebraska,"    Monetary Authorities- central bank, credit intermediation, and related services",Millions of current dollars,916,1047.7,1221.6,1386,1512.7,1781.9,1847.6,1768.7,1996.9,1968.3,1973.7,2104,2100,2152.7,2353,2619.9,2752.2,2563.7,2665.8,2924.3,3044.8,3342.4,3479.1,3755.9,(NA)
Nebraska,"    Securities, commodity contracts, and other financial investments and related activities",Millions of current dollars,267.6,285.3,304.2,329.4,448.7,443.9,395.5,418.4,534.1,629.7,416.4,103.8,448.2,434.8,367.9,557.1,553.9,581.9,613.2,656.7,829.6,890.3,882.3,885.6,(NA)
Nebraska,    Insurance carriers and related activities,Millions of current dollars,2329.9,2584.7,2572.2,3174,2826.1,2629.9,3268.8,3615.7,4809.5,5358.4,6394,4176.1,4459.8,4284.1,4278,4996.9,4699.2,7076.6,8374.5,8303.3,10837.4,10024.9,11017,12668.4,(NA)
Nebraska,"    Funds, trusts, and other financial vehicles",Millions of current dollars,13.6,26.4,28.7,26.9,20.7,22.8,48.5,55.8,94.8,94.4,84.8,106.5,42.3,204.5,175.2,32.8,28.6,51.2,40.9,19,24.3,30.7,28.8,23.7,(NA)
Nebraska,   Real estate and rental and leasing,Millions of current dollars,4739.1,4878.2,5355.7,5721.4,6297,6412.4,6521.1,6788.7,7335.7,7549,8153.8,7823.8,8020.5,8552.9,9189.4,9749.8,10249,10328.6,11283,11579.8,11937.9,12829.3,13384.3,13227.8,13697.2
Nebraska,    Real estate,Millions of current dollars,4338.5,4413.3,4832.1,5170.9,5695.5,5834.9,6047.7,6392.1,7010.5,7163.1,7792.1,7424.9,7619.3,8162.2,8810.1,9386.7,9687.2,9670.8,10563.9,10746.1,11096.7,11799,12358.1,12435,(NA)
Nebraska,    Rental and leasing services and lessors of nonfinancial intangible assets,Millions of current dollars,400.6,464.9,523.6,550.5,601.5,577.6,473.4,396.5,325.2,385.9,361.7,398.8,401.2,390.7,379.3,363.2,561.9,657.8,719.1,833.7,841.2,1030.3,1026.2,792.8,(NA)
Nebraska,  Professional and business services,Millions of current dollars,3831.3,4050.4,4232.2,4549.5,5071.3,5438.5,5590.3,5952.8,6448.2,7078.1,7488.1,8136,8094.7,8285,8393.9,9175.2,9501.6,9996.5,10617.5,10747.8,11245.7,11668.3,12171.4,12087,12715.7
Nebraska,"   Professional, scientific, and technical services",Millions of current dollars,1976.6,2092.1,2217.9,2166.4,2350.8,2562.3,2727,2947.4,3167.9,3460,3595.4,4138.7,4149.1,4328.2,4423.2,4815.8,4598.9,4649.9,4786.5,4925.4,5143.7,5508.2,5696.5,5630.4,5857.7
Nebraska,    Legal services,Millions of current dollars,389.3,400.8,427.1,441.3,471.5,507.7,555.8,597.3,620.3,653.6,692.5,805.9,712.2,695.8,737.1,770.7,787.7,817.9,864.5,932.3,967.6,1021.7,1059.5,1085.3,(NA)
Nebraska,    Computer systems design and related services,Millions of current dollars,473.3,504.5,521.8,421.9,493.8,537.9,599.7,627.7,706.7,775.3,845.3,925.7,994.8,1011,1066.3,1216.4,1239.4,1222.9,1285,1258.5,1377.4,1455.3,1460.9,1496.4,(NA)
Nebraska,"    Miscellaneous professional, scientific, and technical services",Millions of current dollars,1114,1186.7,1269,1303.2,1385.5,1516.6,1571.4,1722.4,1840.8,2031.1,2057.6,2407.1,2442.2,2621.3,2619.9,2828.6,2571.7,2609.1,2637.1,2734.6,2798.7,3031.3,3176.1,3048.7,(NA)
Nebraska,   Management of companies and enterprises,Millions of current dollars,643.6,680.9,747.5,919.1,1071.3,1210.4,1191.6,1287.2,1423.3,1628,1878.3,1884.5,1926.6,1922.2,1860.6,2089.8,2481.2,2671.8,2992.6,2820,2891.5,2729.7,2756.9,2894.4,2842.1
Nebraska,   Administrative and support and waste management and remediation services,Millions of current dollars,1211.1,1277.4,1266.8,1464,1649.2,1665.8,1671.8,1718.2,1857.1,1990.1,2014.3,2112.9,2019,2034.7,2110,2269.6,2421.5,2674.8,2838.4,3002.5,3210.6,3430.3,3718,3562.1,4015.9
Nebraska,    Administrative and support services,Millions of current dollars,1125,1188.1,1167.5,1356.6,1529.1,1537.9,1536,1586.6,1705.6,1846.4,1850.1,1936.6,1833,1806.7,1902.1,2046.3,2190.3,2423.5,2592.4,2752,2930.1,3134,3405.3,3234.9,(NA)
Nebraska,    Waste management and remediation services,Millions of current dollars,86,89.3,99.3,107.4,120,127.9,135.7,131.6,151.5,143.7,164.3,176.3,186,228,208,223.4,231.2,251.3,246,250.5,280.4,296.3,312.7,327.2,(NA)
Nebraska,"  Educational services, health care, and social assistance",Millions of current dollars,3312.3,3611.9,4005,4274.5,4625.5,4945.1,5321.6,5724.9,5984.4,6299.6,6573.4,7136.9,7526.8,7647,7869.1,8341.1,8434.6,8608.8,9038.9,9542.1,9871.6,10495.1,11022.7,10678.5,11522.8
Nebraska,   Educational services,Millions of current dollars,434.2,419.3,456.1,507.7,558.9,571,603.7,662.5,672.3,719.3,748,808.7,893.4,925.3,932.6,964.4,920.7,917.4,941.1,994.6,998.5,1051.9,1083.2,973.6,999.1
Nebraska,   Health care and social assistance,Millions of current dollars,2878,3192.6,3548.9,3766.7,4066.6,4374.1,4718,5062.4,5312.1,5580.3,5825.4,6328.2,6633.4,6721.7,6936.5,7376.7,7513.9,7691.4,8097.8,8547.5,8873.1,9443.2,9939.5,9704.9,10523.7
Nebraska,    Ambulatory health care services,Millions of current dollars,1268.9,1396.5,1470.2,1567.1,1688.6,1802.9,2042,2233.8,2395.6,2521.3,2629.7,2880.1,2932.4,3005.8,3202.5,3375.1,3437.2,3483.2,3667,3901.7,4055.8,4553.3,4806.6,4602.7,(NA)
Nebraska,    Hospitals,Millions of current dollars,910.5,1057,1274.7,1337,1427.3,1560.9,1596.5,1701.8,1737.9,1842.6,1941.8,2095.8,2265.8,2227,2245.9,2361.1,2351.7,2394.8,2541.4,2659.1,2850.5,2837.5,2999.4,3047.3,(NA)
Nebraska,    Nursing and residential care facilities,Millions of current dollars,491.1,504.5,545.4,579.8,628.5,679,727.8,759.9,789.8,816.2,846,919.1,979.8,1033.3,1047.1,1086.5,1131,1175.8,1216.1,1269.7,1220.8,1282.3,1338.2,1314.7,(NA)
Nebraska,    Social assistance,Millions of current dollars,207.5,234.6,258.5,282.9,322.2,331.3,351.6,366.9,388.9,400.2,407.9,433.2,455.4,455.7,441,554,594.1,637.6,673.3,717,746,770.1,795.4,740.3,(NA)
Nebraska,"  Arts, entertainment, recreation, accommodation, and food services",Millions of current dollars,1378.9,1443.1,1587.4,1691.6,1714.7,1751.2,1841.6,1920.3,2009.6,2063.5,2142.5,2217.9,2253.8,2387,2460.4,2565.8,2675.2,2857.5,3064.2,3242.8,3333.7,3513.9,3734.5,3105.7,3795.4
Nebraska,"   Arts, entertainment, and recreation",Millions of current dollars,268.5,267.7,280.6,309.4,303.4,324,347.6,364.7,382.7,396.1,409.7,421.5,439.2,460.2,485.7,527.9,548.2,590.8,590.6,635.2,658.2,706.3,748.7,575.7,687.2
Nebraska,"    Performing arts, spectator sports, museums, and related activities",Millions of current dollars,85.8,101.5,97.5,108.8,124.9,135.5,145.3,145.9,153.5,157.6,153.7,152,163.8,179.5,201,229,244.9,275,261.3,275.1,290.8,317,349.5,221.3,(NA)
Nebraska,"    Amusement, gambling, and recreation industries",Millions of current dollars,182.7,166.3,183.2,200.6,178.5,188.5,202.4,218.8,229.2,238.4,256,269.5,275.4,280.8,284.7,298.9,303.3,315.8,329.3,360.1,367.4,389.2,399.2,354.4,(NA)
Nebraska,   Accommodation and food services,Millions of current dollars,1110.4,1175.4,1306.7,1382.2,1411.2,1427.2,1494,1555.6,1626.9,1667.4,1732.7,1796.4,1814.6,1926.7,1974.7,2037.9,2126.9,2266.7,2473.6,2607.7,2675.5,2807.6,2985.8,2530,3108.2
Nebraska,    Accommodation,Millions of current dollars,282.2,294.4,332.2,357.3,321.9,277.2,289.1,318.5,313,314,327.4,342.6,321.5,386.7,391.9,349.7,365.1,417.2,449.8,454.6,451.1,515.7,543,355.2,(NA)
Nebraska,    Food services and drinking places,Millions of current dollars,828.2,881,974.5,1024.9,1089.3,1150,1204.9,1237,1313.9,1353.4,1405.3,1453.8,1493,1540,1582.8,1688.2,1761.8,1849.5,2023.8,2153,2224.4,2291.9,2442.8,2174.9,(NA)
Nebraska,  Other services (except government and government enterprises),Millions of current dollars,1443.7,1538.8,1626.6,1694.3,1587.2,1699,1694.5,1839.5,1903.7,1938.5,1827.2,1849.9,1866.8,1967.1,1977,2065.4,2118.2,2207.8,2290.2,2327.4,2393.5,2538.2,2654.2,2577.8,2764.6
Nebraska, Government and government enterprises,Millions of current dollars,7042.4,7293.8,7417.1,7660.1,8309.2,8974.6,9260.7,9534.2,9800.7,10723.5,10795.4,11302.5,11499.4,12763.1,12883.4,13098.9,13113.9,13888.3,14242.1,14857.2,15275.7,15752.3,16211.4,16697.2,17540.5
Nebraska,  Federal civilian,Millions of current dollars,934.4,994.1,1028.3,1081.4,1040,1100.2,1171.6,1221,1268.6,1351.3,1293.2,1232.2,1343.7,1558.7,1563.3,1590,1440.3,1552.9,1680,1762.9,1891.1,2015.4,2094.4,2187.9,2224.7
Nebraska,  Military,Millions of current dollars,561.5,562,550.8,567.8,605.4,712.3,802.1,841.2,878.6,873.6,874.7,917,956,968.6,960.3,964,935.7,933.3,927.4,990.1,1009.1,1002.5,1050.8,1088.7,1090.6
Nebraska,  State and local,Millions of current dollars,5546.6,5737.7,5837.9,6011,6663.8,7162.1,7287,7472,7653.5,8498.7,8627.4,9153.2,9199.7,10235.8,10359.9,10544.9,10737.9,11402.1,11634.6,12104.2,12375.5,12734.3,13066.2,13420.6,14225.2
Nebraska,Natural resources and mining,Millions of current dollars,3380.2,2830.8,2215,2164.8,2571.4,2354.7,4121.7,4454.5,4190.3,3453.4,5149.6,5490.5,5042.9,5719.2,9652.6,7797.5,10301.1,8873.2,8073.3,6982.3,5670.3,5954.5,5961,6541.7,14081.3
Nebraska,Trade,Millions of current dollars,6699.7,7108.7,7302.6,7574.8,7796.8,7981.7,8388.9,8949.4,9289,9485.9,9796.1,10586.1,10602.3,11092.1,11281.3,12108.6,12777.1,13337.2,13834.4,13733.9,13756.8,14326.4,14851.1,15136,16347.8
Nebraska,Transportation and utilities,Millions of current dollars,3576.7,4063.6,4272.3,4437,4720.5,4664.8,5068.4,5942.3,6022.5,6730.8,7096.2,8142.8,8012.6,8597.2,10351.7,10706.2,10211.9,11793.4,12236,12714.7,12869.3,13014.6,11635.9,10796.3,12155.8
Nebraska,Manufacturing and information,Millions of current dollars,8830,8825,9113.4,9293.2,9546.8,9646.7,10114.9,10328.6,10916.3,12135.8,12267.4,12926.2,13117,13809.4,15136.8,15583.2,16307.4,16023.3,15931,16130.8,16007.1,17451.9,18684.4,19427.3,22058.7
Nebraska,Private goods-producing industries 2/,Millions of current dollars,12343.9,11939.8,11902.9,12495.4,12892.5,12419.4,14641.7,15238.8,15682.7,16209.6,17985,18992.3,19096.2,20333.5,25310,23902.3,27071.5,25573,24842.4,23718,22724.2,24613.3,26173.6,27639.7,37872.4
Nebraska,Private services-providing industries 3/,Millions of current dollars,30432.9,32588.6,34365.2,36371.9,38405.5,40023.3,42499.6,45696.2,49081.1,51880.7,55054.4,55333.2,56274.8,58465,61727.7,65724.7,67075.4,72484.6,77430.1,79570.7,83946.3,86557.2,88967.4,89102.1,94974.9
Nevada,All industry total,Millions of current dollars,60259.1,65114.2,71595.9,76833.1,80429.2,85008.7,90633.6,103231,116166.2,125848.3,131620.9,130609.5,122127.1,124669.4,127677.9,129312.9,132086.4,136008.7,145115.9,151840.4,160785,170352.9,181743.3,170943.8,192963.8
Nevada, Private industries,Millions of current dollars,53889.1,58129.5,64196.4,68944.5,72028,76119.9,80831.6,92508.5,104858.4,113635.9,118512.8,116792.5,107891.8,109930.4,113002.2,114669.1,117055,120472.7,128795.7,134828.6,143323,152319.9,162849.9,151467.2,173047
Nevada,"  Agriculture, forestry, fishing and hunting",Millions of current dollars,165.1,184.1,179.8,207.1,209,178.5,189.9,242.3,247.2,259.1,221.1,286.7,263.7,282.2,367.3,291.5,306.7,386.3,305.1,253.3,289.2,287.9,326.9,343.1,345.8
Nevada,   Farms,Millions of current dollars,137.4,158,149.4,179.3,184.4,152.4,164.8,217.3,221.8,228.3,191.8,252.6,222.4,247.6,329.1,251.9,270,346.5,267.9,216.3,250.7,245.4,286.5,304.3,(NA)
Nevada,"   Forestry, fishing, and related activities",Millions of current dollars,27.7,26.1,30.4,27.9,24.6,26.1,25.1,25,25.4,30.8,29.3,34.1,41.4,34.6,38.1,39.6,36.7,39.8,37.2,37,38.5,42.5,40.4,38.8,(NA)
Nevada,"  Mining, quarrying, and oil and gas extraction",Millions of current dollars,1401.7,1465.3,1436.5,1417.8,1256.3,1326.6,1505.6,1843.9,2195.7,3288.2,3458.9,4074,3942.4,5157.2,6302.4,5741.1,4467.4,3518.7,2773.6,3160.6,4393.2,3865.5,4112.1,4463,7907.5
Nevada,   Oil and gas extraction,Millions of current dollars,1.5,0.7,0.8,1.3,1.1,1.7,1.5,2.3,2.4,3.2,3.3,4.8,3.6,3.8,4.5,4.5,3.6,3.3,2.2,2.1,2.6,2.7,3.4,2.9,(NA)
Nevada,   Mining (except oil and gas),Millions of current dollars,1347.9,1424,1391.2,1358.4,1207.4,1274.8,1446.1,1763.7,2114.2,3173.1,3328.5,3861.6,3797.5,4925.3,5965.9,5330.4,4141.1,3234.2,2544.8,2996.7,4192.6,3610.9,3796.9,4214.3,(NA)
Nevada,   Support activities for mining,Millions of current dollars,52.3,40.6,44.5,58.2,47.8,50.1,58,77.9,79.1,111.9,127.1,207.6,141.3,228.1,331.9,406.1,322.7,281.2,226.6,161.8,198.1,251.8,311.8,245.9,(NA)
Nevada,  Utilities,Millions of current dollars,1158.7,1110.4,1283.3,1292,1500.8,1559.5,1626.8,1872.7,1738.9,2052.3,2086.5,2130.6,2376.9,2406.8,2299.5,2287.1,2340,2448.6,2489.9,2382.4,2359.2,2308.3,2498.1,2580.3,2859.5
Nevada,  Construction,Millions of current dollars,6162.6,6627.7,6779.4,6633.9,6591.7,6648.9,7556.2,9729.4,12481.9,13418.4,13217.3,10704.1,9281.1,7827,7092.5,5250.8,5242.5,5938.1,7316.5,8477.7,10209.5,11302.5,13149.3,13437.1,14334.3
Nevada,  Manufacturing,Millions of current dollars,2444.3,2610.1,2611.8,2786.1,2870.4,3156.8,3417.8,4511.9,5038.1,5303.5,6184.9,6183.5,5512.1,5181.3,5316.9,6043.3,6220.2,6179.1,5960.3,6185,6881.7,7879.2,8386,8773.7,10236
Nevada,   Durable goods manufacturing,Millions of current dollars,1659.6,1706.9,1589.9,1626.2,1647.9,1992.3,2204.1,3236.5,3752.1,3844.6,4707,4774.2,4050.1,3816.9,3982.8,4703.5,4731.1,4506.4,4275,4334.6,4868.2,5764.4,6184.1,6544.1,7490.9
Nevada,    Wood product manufacturing,Millions of current dollars,52.2,57.6,61,72.5,92.3,91.5,88.5,97.2,133.8,124.7,96.6,94.3,43.9,46.1,50.9,60.4,63.8,109.5,109.8,84.4,105.3,115,123.2,135.5,(NA)
Nevada,    Nonmetallic mineral product manufacturing,Millions of current dollars,294.2,331.7,287.8,331.6,277.3,319.3,354.1,436.3,622.2,618.3,707.9,515.6,321.3,277.9,262.5,305.3,318,368.4,398.5,463.1,551.3,636.4,650.4,674.1,(NA)
Nevada,    Primary metal manufacturing,Millions of current dollars,201.7,218.7,72.2,80.4,102.3,82,84.8,110.5,138.1,184.2,199.7,203.6,159.3,150.5,154.4,187.1,132.4,128.1,146.5,132.6,133.9,138.8,139.4,152.7,(NA)
Nevada,    Fabricated metal product manufacturing,Millions of current dollars,248.7,268.9,248.7,298.2,288.2,287.2,294.7,311.5,373.4,464.9,571.3,559.5,480.7,341.6,403.5,432.6,434.2,495.8,506.3,547.9,575.4,698.5,756.9,711,(NA)
Nevada,    Machinery manufacturing,Millions of current dollars,79,92.6,103.2,91.9,88,109.7,73.1,98.3,120.8,109.7,135.3,158.8,144.2,128.8,137.9,140.7,156.8,155.6,154.8,186.2,209.1,195.7,223.4,197.3,(NA)
Nevada,    Computer and electronic product manufacturing,Millions of current dollars,160.9,181.3,159.9,169,190.3,208.6,231,207.8,235.3,227.3,328.1,392.1,357.6,481,432.3,413.3,541.9,577.3,485.9,420.9,336.1,464.3,445.1,490.3,(NA)
Nevada,"    Electrical equipment, appliance, and component manufacturing",Millions of current dollars,13,14.2,14.9,23,32.5,59.2,64.7,66.3,71.2,80.3,73.4,82.3,68.3,60.2,73.4,61.8,184.8,171,210.3,182.7,439.9,977.2,1164.5,1519.5,(NA)
Nevada,"    Motor vehicles, bodies and trailers, and parts manufacturing",Millions of current dollars,36.4,38.1,42.8,51.4,49.5,48.5,54.7,57.7,53.5,49.2,49.5,43.4,20.8,32.5,40.8,44.1,46.7,49,49.8,52.4,59.8,80.3,68.6,80.6,(NA)
Nevada,    Other transportation equipment manufacturing,Millions of current dollars,55.2,53.1,55,51,64.8,65.4,60.1,70.2,98.3,102.1,106.6,141.8,120.4,134.8,118.6,92.2,98.7,100,107.1,136.7,135.4,99.5,128.1,87.9,(NA)
Nevada,    Furniture and related product manufacturing,Millions of current dollars,94.8,93.8,99,94.8,146.3,179.3,213.8,204.1,234.5,200.9,156.1,121.7,91.1,64.2,65.2,53.2,64.9,78.1,88.1,99.8,115.2,143.2,190.7,187.4,(NA)
Nevada,    Miscellaneous manufacturing,Millions of current dollars,423.6,356.9,445.5,362.5,316.4,541.5,684.6,1576.5,1670.9,1682.8,2282.4,2461.1,2242.3,2099.3,2243.3,2912.8,2688.9,2273.7,2017.8,2027.8,2206.7,2215.5,2293.8,2307.9,(NA)
Nevada,   Nondurable goods manufacturing,Millions of current dollars,784.7,903.2,1021.9,1159.9,1222.5,1164.5,1213.7,1275.4,1285.9,1458.9,1478,1409.3,1462.1,1364.3,1334.2,1339.9,1489.1,1672.7,1685.3,1850.4,2013.5,2114.8,2201.9,2229.5,2745.1
Nevada,    Food and beverage and tobacco product manufacturing,Millions of current dollars,255.3,337.4,419.7,425.8,472.1,390.4,421.9,427.5,447.5,515.3,541.2,543.4,608.4,557.7,460.5,432.9,533,635.9,626.7,625.6,708.7,793.5,766.4,792.6,(NA)
Nevada,    Textile mills and textile product mills,Millions of current dollars,15.9,15.8,19.5,19.5,25.1,26.5,23.6,30.4,27.4,31.9,43.9,45.4,34.6,31.6,29.2,33.3,38.2,48.6,52.9,61.3,54.9,45,50.8,40.6,(NA)
Nevada,"    Apparel, leather, and allied product manufacturing",Millions of current dollars,4.2,5.8,6.8,7.5,8,6.2,5.1,5.7,7.7,9.7,3.3,4.2,3.5,3,2.7,2.1,3,2.5,5.5,5.1,5.5,7.7,7.9,10.3,(NA)
Nevada,    Paper manufacturing,Millions of current dollars,43.2,42.4,51.8,66.4,61.8,67.9,65.7,59.4,55,61.4,54.5,58.6,72.1,71.4,73.2,70.2,76.1,90.5,80.1,95.7,93.9,114.3,144.1,147.5,(NA)
Nevada,    Printing and related support activities,Millions of current dollars,170.2,162.6,192.9,239.8,226,233.6,234.1,228.4,237.7,244.2,240.5,223.4,198.7,200.3,208.6,219.2,234,226.8,228,296.8,300.8,307.7,329.6,312.7,(NA)
